num	id	name	numlines	numwords
185	te0054-03	Salomon.	6	25
186	te0054-02	Absalon.	3	13
187	te0054-03	Salomon.	3	12
188	te0054-02	Absalon.	5	22
189	te0054-03	Salomon.	8	41
190	te0054-01	Ioab.	1	3
191	te0054-09	Aquitofel.	1	6
192	te0054-01	Ioab.	2	7
193	te0054-02	Absalon.	1	3
194	te0054-09	Aquitofel.	1	5
195	te0054-02	Absalon.	2	8
196	te0054-01	Ioab.	2	6
197	te0054-02	Absalon.	5	26
198	te0054-01	Ioab.	3	13
199	te0054-02	Absalon.	1	4
200	te0054-09	Aquitofel.	6	24
201	te0054-02	Absalon.	2	7
202	te0054-09	Aquitofel.	2	7
203	te0054-02	Absalon.	2	13
204	te0054-09	Aquitofel.	3	15
205	te0054-02	Absalon.	5	21
206	te0054-15	Mus.	8	40
207	te0054-06	Ionadab.	1	6
208	te0054-05	Amon.	3	15
209	te0054-07	Tamar.	4	16
210	te0054-05	Amon.	3	12
211	te0054-07	Tamar.	3	11
212	te0054-05	Amon.	2	7
213	te0054-07	Tamar.	1	2
214	te0054-05	Amon.	8	38
215	te0054-07	Tamar.	6	27
216	te0054-05	Amon.	4	17
217	te0054-06	Ionadab.	2	9
218	te0054-07	Tamar.	1	4
219	te0054-05	Amon.	1	2
220	te0054-06	Ionadab.	3	14
221	te0054-05	Amon.	1	1
222	te0054-07	Tamar.	1	4
223	te0054-05	Amon.	1	4
224	te0054-95	(unknown)	2	7
225	te0054-05	Amon.	8	35
226	te0054-07	Tamar.	3	12
227	te0054-05	Amon.	4	20
228	te0054-95	(unknown)	2	7
229	te0054-05	Amon.	4	21
230	te0054-07	Tamar.	2	5
231	te0054-05	Amon.	1	3
232	te0054-07	Tamar.	1	4
233	te0054-05	Amon.	4	18
234	te0054-07	Tamar.	3	13
235	te0054-05	Amon.	2	6
236	te0054-07	Tamar.	1	1
237	te0054-05	Amon.	2	5
238	te0054-07	Tamar.	1	1
239	te0054-15	Mus.	1	2
240	te0054-05	Amon.	2	10
241	te0054-98	(unknown)	1	5
242	te0054-07	Tamar.	1	3
243	te0054-05	Amon.	1	3
244	te0054-07	Tamar.	1	3
245	te0054-05	Amon.	2	11
246	te0054-07	Tamar.	1	5
247	te0054-05	Amon.	1	4
248	te0054-07	Tamar.	3	14
249	te0054-05	Amon.	6	30
250	te0054-95	(unknown)	2	7
251	te0054-05	Amon.	21	94
252	te0054-07	Tamar.	7	34
253	te0054-05	Amon.	3	16
254	te0054-07	Tamar.	24	125
255	te0054-05	Amon.	3	13
256	te0054-07	Tamar.	7	31
257	te0054-05	Amon.	3	13
258	te0054-10	Eliazar.	1	1
259	te0054-05	Amon.	2	7
260	te0054-10	Eliazar.	1	6
261	te0054-05	Amon.	2	8
262	te0054-06	Ionadab.	2	9
263	te0054-05	Amon.	1	4
264	te0054-07	Tamar.	5	22
265	te0054-05	Amon.	1	5
266	te0054-06	Ionadab.	2	8
267	te0054-07	Tamar.	2	9
268	te0054-02	Absalon.	4	23
269	te0054-04	Adonias.	4	25
270	te0054-02	Absalon.	8	51
271	te0054-04	Adonias.	27	182
272	te0054-02	Absalon.	17	120
273	te0054-04	Adonias.	3	23
274	te0054-02	Absalon.	1	5
275	te0054-04	Adonias.	1	3
276	te0054-00	El Rey Dauid.	6	39
277	te0054-03	Salomon.	2	12
278	te0054-00	El Rey Dauid.	1	1
279	te0054-02	Absalon.	1	2
280	te0054-00	El Rey Dauid.	1	4
281	te0054-04	Adonias.	3	20
282	te0054-02	Absalon.	4	25
283	te0054-07	Tamar.	106	465
284	te0054-00	El Rey Dauid.	10	46
285	te0054-02	Absalon.	20	98
286	te0054-07	Tamar.	4	22
287	te0054-02	Absalon.	4	12
288	te0054-04	Adonias.	4	19
289	te0054-03	Salomon.	8	39
290	te0054-05	Amon.	11	53
291	te0054-00	El Rey Dauid.	1	1
292	te0054-05	Amon.	1	4
293	te0054-00	El Rey Dauid.	17	71
294	te0054-05	Amon.	1	2
295	te0054-00	El Rey Dauid.	4	17
